Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade
S00213,0.2169333454333072,0.0,37,Reading/Writing,17,0.7954222665887928,0.4454364692897241,0.34904110543110206,63,1,Medium,12,10,C
S00214,0.0,1.0,12,Visual,4,0.0,0.1396882951331168,0.9901955262486309,63,1,High,23,10,C
S00215,0.6009199058451958,1.0,32,Auditory,4,0.6009199058451957,0.16825757363665486,0.4994796516695226,55,1,Medium,12,6,A
S00216,0.6293743795225618,1.0,12,Reading/Writing,14,0.0,0.43516742812702847,0.6438301017332895,83,1,Medium,0,6,B
S00217,0.06695131990239324,1.0,11,Reading/Writing,1,0.7364645189263248,0.044187871135579496,0.6717030334682504,100,1,High,3,6,A
S00218,0.07271803525665364,0.0,20,Kinesthetic,17,0.7998983878231892,0.015997967756463845,0.5954987166517975,65,1,Medium,13,8,B
S00219,0.18606041725625103,0.0,41,Visual,10,0.0,0.3069996884728141,0.9333449053849413,54,1,Medium,22,10,A
S00220,0.4661565943689123,1.0,18,Reading/Writing,14,0.6409653172572544,0.025638612690290236,0.6092652567962511,64,0,Low,22,8,A
S00221,0.3910484231640884,1.0,46,Auditory,1,0.7169221091341619,0.2867688436536648,0.5008666993173383,93,0,Medium,7,5,B
S00222,0.6778613888324692,1.0,13,Visual,12,0.677861388832469,0.12201504998984448,0.2571384892158464,83,1,Medium,1,7,C
S00223,0.5234722838174084,1.0,41,Reading/Writing,13,0.8225993031416414,0.08225993031416425,0.20625338399789053,51,1,Medium,3,6,D
S00224,0.5509894794778504,1.0,26,Auditory,16,0.6734315860284836,0.040405895161709025,0.49119024428429936,98,1,Medium,3,5,B
S00225,0.47170346375312466,0.0,48,Kinesthetic,19,0.6485922626605463,0.5318456553816481,0.27196344966160957,100,1,High,18,6,C
S00226,0.5033932464349556,0.0,34,Visual,4,0.6921657138480638,0.15227645704657408,0.49428103812124874,51,0,Low,15,10,B
S00227,0.6718493843813376,1.0,31,Auditory,10,0.0,0.4138592207789039,0.6142792118269151,86,0,Medium,27,9,A
S00228,0.8826759909007468,0.0,20,Reading/Writing,8,0.0,0.3883774359963288,0.2646621663485402,94,1,High,8,8,D
S00229,0.08209002465278506,0.0,37,Kinesthetic,4,0.9029902711806347,0.4153755247430921,0.07302719664638659,60,0,Low,16,7,D
S00230,0.5242973824993855,1.0,42,Kinesthetic,19,0.6408079119436932,0.294771639494099,0.47706095548118177,54,0,Low,21,6,B
S00231,0.8598281449141248,0.0,28,Visual,9,0.0,0.32157572619788277,0.3965912423816731,53,1,Low,7,9,C
S00232,0.8258725253528202,0.0,45,Visual,16,0.0,0.10093997532090035,0.5547483152291418,60,1,Low,13,9,C
S00233,0.19905437600582856,0.0,8,Reading/Writing,10,0.7298660453547045,0.4233223063057287,0.4984687916160988,55,1,High,11,9,B
S00234,0.17551380337039868,1.0,23,Kinesthetic,4,0.6435506123581283,0.5277115021336654,0.5258879012449003,83,1,Medium,19,6,B
S00235,0.6969985208228052,1.0,18,Reading/Writing,8,0.0,0.6746945681564755,0.242858604276168,96,0,Medium,14,9,C
S00236,0.876215908676647,1.0,8,Kinesthetic,3,0.0,0.481918749772156,0.0,68,0,Low,22,8,D
S00237,0.7180486320057363,1.0,49,Kinesthetic,10,0.0,0.19746337380157766,0.6673937204391338,56,1,Medium,25,10,C
S00238,0.19678653222676665,0.0,25,Auditory,19,0.7215506181648108,0.4184993585355904,0.5152650318675259,62,0,Medium,20,4,B
S00239,0.5467359209142484,1.0,12,Visual,20,0.5467359209142483,0.5248664840776784,0.35591408999368634,87,0,Medium,16,6,B
S00240,0.6795165251387446,0.0,42,Auditory,14,0.0,0.4318705026437355,0.5930810745670555,75,0,Medium,27,8,B
S00241,0.07976638322390885,0.0,48,Visual,2,0.8774302154629963,0.36852069049445857,0.29655697897271616,78,1,Low,1,5,C
S00242,0.20660321098627832,1.0,46,Visual,19,0.7575451069496869,0.015150902138993796,0.6190403656556829,79,1,Medium,22,6,B
S00243,0.19996490311937987,1.0,30,Auditory,2,0.7332046447710592,0.6452200873985323,0.07820502045285957,51,0,Low,22,7,D
S00244,0.9967457632796844,0.0,12,Visual,3,0.0,0.0,0.08060944971899629,93,1,Medium,30,6,D
S00245,0.2589422230105071,0.0,28,Auditory,3,0.7120911132788943,0.22786915624924625,0.6115151831000258,68,0,Medium,13,5,A
S00246,0.668849509415112,1.0,10,Visual,5,0.735734460356623,0.08828813524279477,0.05950077961054613,99,1,Low,12,7,D
S00247,0.11710660395276017,0.0,33,Visual,4,0.6440863217401807,0.5152690573921446,0.5531154056361717,64,1,Medium,9,6,A
S00248,0.49143625830953935,1.0,41,Visual,15,0.6006443157116592,0.19220618102773102,0.6006443157116592,84,0,Medium,14,10,A
S00249,0.4643440703463063,0.0,36,Kinesthetic,18,0.7296835391156239,0.40862278190474954,0.2915028973892812,99,0,Medium,4,7,C
S00250,0.16830717356905137,1.0,48,Reading/Writing,17,0.6171263030865215,0.5800987249013304,0.5042948450379109,78,1,Low,19,7,B
S00251,0.5168346051851417,0.0,5,Auditory,19,0.7106475821295697,0.38374969434996775,0.28389818066134465,87,0,Low,9,5,C
S00252,0.6339827451611162,0.0,21,Auditory,0,0.0,0.3564391878350276,0.6863067712134867,67,1,High,29,6,A
S00253,0.8115343414514943,1.0,21,Auditory,4,0.0,0.584304725845076,0.0,89,1,Low,25,10,D
S00254,0.9699748122748999,0.0,24,Kinesthetic,5,0.0,0.0,0.24320539375653796,78,1,Medium,30,6,D
S00255,0.48475844323825135,1.0,24,Kinesthetic,4,0.0,0.2932788581591421,0.824012598851557,91,1,Medium,28,5,B
S00256,0.7559440893010194,1.0,27,Reading/Writing,0,0.0,0.6486000286202747,0.08869349877319793,96,1,Medium,0,5,D
S00257,0.2271594234335004,0.0,16,Auditory,19,0.8329178859228344,0.13326686174765362,0.48670970322680807,84,1,Low,4,4,C
S00258,0.2373537584196577,,24,Kinesthetic,16,0.8702971142054113,0.017405942284108293,0.4312112701947832,98,1,Low,9,9,C
S00259,0.5314324372507082,0.0,10,Visual,14,0.6495285344175322,0.06495285344175329,0.5398827413846076,85,1,Low,27,4,A
S00260,0.5874541827099213,0.0,29,Reading/Writing,2,0.5874541827099211,0.37597067693434966,0.41041590675650463,68,1,Medium,14,7,B
S00261,0.7280101630780532,0.0,6,Kinesthetic,4,0.0,0.48048670763151524,0.4890130123468016,99,0,Medium,18,9,C
S00262,0.0,0.0,35,Auditory,18,0.0,0.20081446183619092,0.9796292931091031,97,0,Medium,23,7,B
S00263,0.6774106954772803,0.0,25,Reading/Writing,11,0.6774106954772802,0.09483749736681928,0.27062030300621187,55,1,Medium,9,10,C
S00264,0.2830452890036561,1.0,12,Kinesthetic,8,0.0,0.529294690436837,0.7998327919310447,71,1,Medium,22,10,C
S00265,0.58578173088289,1.0,26,Kinesthetic,5,0.6443599039711788,0.2190823673502009,0.4400715785350497,84,1,Low,19,7,B
S00266,0.15783481762933368,0.0,32,Visual,4,0.8680914969613349,0.38196025866298744,0.2749757881149675,86,1,Low,28,10,C
S00267,0.24029808008058057,0.0,13,Auditory,6,0.6608197202215963,0.4625738041551176,0.5399996349862664,76,1,High,1,10,B
S00268,0.7142998822660221,0.0,6,Auditory,0,0.0,0.1414313766886724,0.6853997693920636,70,0,Medium,12,5,A
S00269,0.7524304308442614,0.0,29,Kinesthetic,3,0.0,0.2859235637208194,0.5933769143206581,79,1,Medium,18,4,B
S00270,0.5280307416782983,0.0,17,Reading/Writing,2,0.0,0.5808338158461283,0.6195285418867253,71,1,High,20,6,D
S00271,0.0,1.0,33,Reading/Writing,17,0.0,0.995611626076986,0.09358146194807965,95,1,Low,15,10,D
S00272,0.3610207850659298,,39,Auditory,2,0.5673183765321751,0.5219329064096013,0.5247855691671632,94,1,High,21,10,A
S00273,0.5444997418010811,0.0,10,Visual,16,0.0,0.6189147065138956,0.5660959434931279,66,1,Medium,11,4,C
S00274,0.08738008263732314,1.0,36,Visual,10,0.9611809090105533,0.24990703634274392,0.07773322647573129,59,1,High,7,10,D
S00275,0.42866915030619046,0.0,35,Auditory,17,0.0,0.4715360653368094,0.770646805393008,63,0,High,5,9,B
S00276,0.5014654813650792,1.0,39,Visual,5,0.6895150368769838,0.37233811991357135,0.36669566315822205,87,1,Low,24,5,C
S00277,0.13053144426437516,0.0,25,Reading/Writing,15,0.717922943454063,0.04307537660724379,0.6824168090329066,51,1,Medium,20,10,A
S00278,0.6071077280711749,0.0,27,Reading/Writing,18,0.0,0.5490952118332626,0.57438197643906,85,1,High,22,10,B
S00279,0.8346094065617252,1.0,12,Visual,9,0.0,0.5508422083307387,0.0,89,1,Medium,0,4,D
S00280,0.0,0.0,12,Reading/Writing,17,0.0,0.6700166707399979,0.7423460520070738,82,1,Low,6,6,C
S00281,0.0,1.0,13,Visual,0,0.0,0.9771204831014573,0.21268653343259583,85,1,Low,4,6,D
S00282,0.5694783464900787,1.0,28,Reading/Writing,1,0.0,0.2756275197011981,0.7744184161435543,91,1,Low,0,10,B
S00283,0.21339685743684073,0.0,25,Kinesthetic,9,0.7824551439350824,0.5790168065119612,0.08345817360990025,64,1,High,2,5,D
S00284,0.3842540829834381,0.0,43,Kinesthetic,12,0.8453589825635636,0.3381435930254255,0.15289179443485224,81,1,Medium,1,9,D
S00285,0.47769993432303537,0.0,34,Kinesthetic,16,0.7506713253647697,0.19517454459484015,0.4125557309807543,72,1,Medium,5,4,C
S00286,0.5720990230103904,1.0,29,Reading/Writing,14,0.0,0.7866361566392869,0.2321772274326836,64,1,Medium,17,7,D
S00287,0.36695476570733443,1.0,26,Kinesthetic,12,0.6727504037967796,0.12109507268342037,0.6309414215977126,68,1,Low,8,6,A
S00288,0.13308075164086086,0.0,39,Reading/Writing,3,0.7319441340247343,0.336694301651378,0.5772211408506932,78,1,Medium,29,9,B
S00289,0.4184165153675804,1.0,28,Kinesthetic,5,0.6575116670061975,0.6180609669858258,0.10298868145057785,53,1,High,19,4,D
S00290,0.5731743525195938,1.0,43,Kinesthetic,17,0.0,0.6777786718544198,0.46052929721463237,95,1,Medium,0,5,C
S00291,0.6684425643036491,0.0,28,Reading/Writing,18,0.0,0.5672212617090965,0.48108687208476425,69,1,Low,11,10,C
S00292,0.49914926396282916,1.0,12,Kinesthetic,9,0.6100713226212355,0.6100713226212356,0.08047344230066455,58,1,Medium,19,9,D
S00293,0.3856369652935143,1.0,26,Auditory,8,0.6060009454612365,0.41208064291364094,0.5605680412181706,69,0,High,15,4,A
S00294,0.6156344018281872,1.0,43,Auditory,6,0.0,0.5417582736088048,0.5722693913377312,87,1,Low,10,6,A
S00295,0.5345452638729824,1.0,42,Visual,10,0.7349997378253507,0.2645999056171263,0.3225269542457453,55,1,Medium,7,8,C
S00296,0.6468306757621137,1.0,40,Kinesthetic,0,0.0,0.7293015869217833,0.22300061032763108,51,0,Medium,29,7,D
S00297,0.8780791611899779,1.0,33,Auditory,15,0.0,0.3863548309235903,0.28232415997556565,93,1,Low,1,6,D
S00298,0.0780676071049625,1.0,15,Visual,1,0.8587436781545864,0.4980713333296603,0.0915952556940132,59,1,High,22,7,D
S00299,0.0,0.0,29,Visual,8,0.0,0.6842603637183701,0.7292377901919265,86,0,Medium,3,5,B
S00300,0.5369519343215485,0.0,21,Kinesthetic,17,0.5906471277537033,0.11812942555074071,0.5906471277537034,78,0,Low,13,8,A
S00301,0.32870729943854127,1.0,5,Auditory,17,0.7231560587647906,0.6074510893624242,0.0,83,0,Medium,9,10,D
S00302,0.5590411423327799,1.0,11,Auditory,11,0.0,0.4743863407795304,0.6800225002608866,98,1,High,22,5,B
S00303,0.76669632523612,0.0,39,Reading/Writing,16,0.0,0.5566215321214231,0.3199206383593111,77,0,High,9,8,C
S00304,0.25684960819752345,0.0,10,Auditory,3,0.0,0.056506913803455266,0.9647980345446334,77,1,Low,22,7,B
S00305,0.1991428689139792,0.0,40,Auditory,1,0.7301905193512568,0.5987562258680308,0.26202081061343807,70,0,Low,20,5,C
S00306,0.6079486812588363,1.0,15,Visual,14,0.0,0.42799587160622077,0.6687435493847198,97,0,High,10,8,A
S00307,0.0,1.0,21,Kinesthetic,13,0.0,0.9914120171130719,0.13077542706407022,67,0,Medium,12,10,D
S00308,0.48846499482308314,0.0,5,Visual,8,0.5970127714504349,0.5850725160214263,0.2503354760195092,89,0,Medium,8,8,C
S00309,0.5226782666769181,1.0,27,Auditory,17,0.0,0.5256649996293575,0.6711808532044699,78,0,Low,30,7,B
S00310,0.9164939289170626,1.0,46,Auditory,20,0.0,0.3427687294149815,0.20627282029730754,51,1,Medium,10,10,D
S00311,0.5773306324272376,0.0,9,Kinesthetic,14,0.0,0.8165104658613788,0.0,59,0,Medium,22,10,D
S00312,0.38539405405142835,0.0,45,Kinesthetic,14,0.7065557657609517,0.5935068432391996,0.0,74,1,Medium,8,4,D
S00313,0.36275196103142193,1.0,24,Visual,16,0.66504526189094,0.6384434514153026,0.1360726781877419,80,1,Medium,1,10,D
S00314,0.13025342597550585,1.0,44,Auditory,15,0.7163938428652817,0.6160987048641425,0.3003935631651974,96,0,Low,19,6,C
S00315,0.20641376893225358,0.0,28,Auditory,8,0.7568504860849297,0.04541102916509578,0.6184727448629846,70,0,High,12,8,B
S00316,0.19389436998863727,0.0,31,Kinesthetic,18,0.7109460232916698,0.15640812512416738,0.6576452110732753,85,1,Medium,6,6,A
S00317,0.26370470314492656,,33,Kinesthetic,5,0.725187933648548,0.2030526214215935,0.6027702077604815,52,0,Medium,2,6,A
S00318,0.3167565480932224,1.0,38,Auditory,6,0.5807203381709075,0.5807203381709077,0.4745451157786783,99,1,Medium,7,9,B
S00319,0.08352368261806052,1.0,40,Reading/Writing,16,0.9187605087986648,0.3858794136954393,0.0,94,1,Medium,26,6,D
S00320,0.43967974070539184,0.0,16,Reading/Writing,17,0.6909253068227583,0.4698292086394758,0.32949121492737926,91,1,Medium,0,8,C
S00321,0.3483535894243392,1.0,16,Auditory,1,0.7663778967335461,0.44449918010545686,0.30616200779819475,98,1,Medium,9,5,C
S00322,0.2119965985418644,0.0,44,Kinesthetic,9,0.582990645990127,0.5246915813911145,0.5829906459901271,74,0,Medium,28,8,A
S00323,0.07257982176757838,0.0,26,Kinesthetic,0,0.7983780394433613,0.27144853341074293,0.5325789794161219,89,0,Medium,4,4,B
S00324,0.6973816858643325,1.0,12,Reading/Writing,3,0.0,0.6904078690056893,0.19234281540011944,78,1,Medium,5,8,D
S00325,0.3771534266140108,0.0,48,Reading/Writing,15,0.8297375385508234,0.016594750771016534,0.4111149768127874,50,1,Low,14,7,C
S00326,0.0636338918709373,0.0,9,Auditory,5,0.6999728105803097,0.6999728105803098,0.12659722233114556,95,1,Low,13,8,D
S00327,0.1890668853932592,0.0,23,Reading/Writing,2,0.6932452464419501,0.055459619715356075,0.6932452464419503,95,0,Medium,0,5,A
S00328,0.3337645743969655,1.0,38,Visual,5,0.7342820636733238,0.2937128254693296,0.5129949668369859,76,1,Medium,16,4,B
S00329,0.5936718246565804,1.0,23,Auditory,11,0.7255988968024871,0.26121560284889545,0.2298399756270181,80,0,Medium,9,6,C
S00330,0.1430224559667015,0.0,30,Reading/Writing,11,0.7866235078168577,0.0629298806253487,0.5973339636783048,89,1,Low,1,5,B
S00331,0.34283657161387326,,40,Reading/Writing,4,0.6285337146254341,0.565680343162891,0.40916280879658756,87,1,Medium,21,4,B
S00332,0.6697536796583528,1.0,48,Auditory,14,0.0,0.5472844353779681,0.5019061220757475,71,1,High,1,6,C
S00333,0.21690824914008236,0.0,48,Visual,6,0.5964976851352264,0.5487778703244084,0.5440442740490034,95,0,Medium,16,5,A
S00334,0.6984776467570577,1.0,8,Visual,18,0.0,0.42257897628801994,0.5775430596761525,90,1,Medium,10,7,B
S00335,0.8883770939427397,1.0,38,Auditory,19,0.0,0.3420251811679548,0.3062758795675563,63,1,Low,9,6,D
S00336,0.5993562869195568,0.0,46,Kinesthetic,13,0.0,0.46882980665707547,0.6488225132652929,62,1,Medium,1,5,A
S00337,0.30536123146181493,0.0,49,Kinesthetic,11,0.6717947092159926,0.24184609531775744,0.6300451199470382,56,0,High,29,7,A
S00338,0.21388031043456587,1.0,8,Reading/Writing,9,0.7842278049267413,0.10979189268974386,0.5720032369557034,63,0,Medium,19,6,B
S00339,0.6119815342997088,0.0,10,Auditory,0,0.0,0.08078156252756155,0.7867356232126393,79,1,Low,13,7,C
S00340,0.695739343841144,1.0,13,Auditory,5,0.0,0.39358968594441857,0.600860986043917,51,1,High,18,5,C
S00341,0.7445982489735363,1.0,7,Kinesthetic,14,0.0,0.6006425875053193,0.29120770886166203,81,1,Low,18,9,D
S00342,0.0,1.0,19,Kinesthetic,10,0.0,0.6525067326080749,0.7577829266360744,92,0,Medium,30,6,A
S00343,0.32607561433272836,1.0,20,Visual,13,0.7173663515320021,0.3873778298272813,0.4785380114322201,79,1,Medium,13,6,B
S00344,0.5434473855194588,1.0,43,Reading/Writing,10,0.0,0.8369089736999665,0.0651790527127653,97,0,High,28,4,D
S00345,0.13096356249722813,1.0,11,Kinesthetic,8,0.7202995937347544,0.4465857481155479,0.5143716653779239,59,1,Medium,13,6,B
S00346,0.39017104776785905,0.0,12,Reading/Writing,3,0.0,0.7210360962750034,0.5726023937709612,73,1,Medium,8,7,B
S00347,0.5878641821454682,1.0,42,Auditory,14,0.0,0.03233253001800082,0.8083132504500189,95,0,High,3,8,A
S00348,0.06585311375335078,0.0,44,Visual,2,0.7243842512868577,0.28975370051474314,0.6220720351652045,84,0,Medium,13,4,A
S00349,0.5016788642946112,1.0,7,Auditory,16,0.0,0.8277701260861086,0.2512268605851229,55,0,Medium,26,7,D
S00350,0.35563414969633833,0.0,8,Reading/Writing,19,0.0,0.23471853879958335,0.904672072694604,53,1,Low,26,9,A
S00351,0.95027167022325,0.0,43,Reading/Writing,1,0.0,0.28508150106697505,0.12534867578285505,89,1,Low,19,9,D
S00352,0.8780389172297642,0.0,35,Auditory,14,0.0,0.4249708359392059,0.2201078109270901,56,1,High,13,5,D
S00353,0.7625053616968632,0.0,23,Visual,12,0.0,0.33550235914662,0.5531941254122174,80,0,Medium,17,5,D
S00354,0.6093302369367626,1.0,28,Visual,9,0.6093302369367624,0.09749283790988206,0.4979241621627284,53,1,Medium,0,9,B
S00355,0.17744035846977546,1.0,34,Auditory,17,0.0,0.546516304086908,0.8184343886673531,69,1,Low,26,8,C
S00356,0.7924767184608276,0.0,21,Auditory,20,0.0,0.029057479676897112,0.6092095809919483,56,1,High,2,8,C
S00357,0.5400544436629006,0.0,5,Auditory,19,0.6600665422546561,0.5148519029586319,0.08706822437498439,80,1,Low,28,10,D
S00358,0.6249127951282317,,49,Auditory,12,0.0,0.5106430268762122,0.5905317075210447,55,0,Low,17,9,B
S00359,0.4845208984522909,1.0,15,Kinesthetic,3,0.6662162353718999,0.06662162353719006,0.5629893302427206,55,1,High,12,8,A
S00360,0.8628848160380861,0.0,17,Kinesthetic,9,0.0,0.03451539264152353,0.50422066788433,67,0,High,20,8,C
S00361,0.4175363570658643,1.0,10,Auditory,10,0.6561285611035008,0.5380254201048708,0.32509590762326446,69,1,High,7,10,C
S00362,0.12305794136685888,1.0,6,Auditory,13,0.6768186775177234,0.5414549420141789,0.48332159748777304,87,1,Medium,10,4,B
S00363,0.5628940190168219,0.0,12,Kinesthetic,5,0.0,0.6037038353955415,0.5645281237314955,61,0,High,1,5,B
S00364,0.0,0.0,30,Reading/Writing,5,0.0,0.8625534927053988,0.5059658804916765,56,1,High,20,9,C
S00365,0.20282440872745217,1.0,44,Reading/Writing,0,0.0,0.624699178880552,0.7540644502496611,98,0,Medium,27,5,C
S00366,0.44549606807896747,0.0,45,Auditory,7,0.0,0.31852968867646175,0.8367031078930306,60,1,Low,4,6,B
S00367,0.7989803806362741,1.0,8,Reading/Writing,15,0.0,0.22371450657815678,0.5581954594089839,87,1,Medium,15,5,B
S00368,0.07734142625551942,1.0,45,Reading/Writing,15,0.0,0.7146347786009988,0.695208916081104,91,1,High,18,7,B
S00369,0.526430134299742,1.0,34,Visual,5,0.6434146085885734,0.5533365633861732,0.05203463054493568,89,1,Medium,5,8,D
S00370,0.5538478317782214,0.0,26,Visual,7,0.0,0.8326179071065928,0.0,50,1,Low,29,9,D
S00371,0.6676682296310107,1.0,41,Reading/Writing,2,0.0,0.01632077894653588,0.7442800328612682,60,1,Medium,3,7,A
S00372,0.0,1.0,49,Auditory,1,0.0,0.763800007015885,0.6454529799160694,86,0,Low,26,9,A
S00373,0.13079945976371113,1.0,38,Kinesthetic,15,0.7193970287004108,0.5467417418123124,0.4079618660887074,77,1,High,6,10,C
S00374,0.6615746691242591,0.0,29,Auditory,16,0.0,0.5292597352994073,0.5312279075537434,51,1,Medium,18,6,B
S00375,0.41821749250575657,0.0,11,Kinesthetic,5,0.6571989167947601,0.5914790251152843,0.2081736668617446,67,1,High,28,7,C
S00376,0.15608267814799387,1.0,6,Kinesthetic,20,0.8584547298139659,0.2403673243479105,0.42534365380008515,57,0,Low,3,9,C
S00377,0.5933736400616086,0.0,47,Kinesthetic,17,0.0,0.6266025639050588,0.5052493940497534,75,1,Medium,9,4,B
S00378,0.5060638285362282,0.0,44,Auditory,20,0.6185224570998343,0.24740898283993384,0.5478304178489432,56,1,Medium,24,7,A
S00379,0.4309718812281347,0.0,43,Reading/Writing,14,0.6772415276442114,0.08126898331730538,0.5907643381039422,77,1,Medium,2,4,A
S00380,0.3664389824952514,1.0,39,Visual,10,0.0,0.5965626635022694,0.7140276329547219,77,0,High,18,7,A
S00381,0.2020817355771634,1.0,36,Auditory,12,0.7409663637829321,0.6075924183020045,0.20239385640464191,87,0,Medium,1,10,D
S00382,0.4778940136912886,0.0,18,Visual,1,0.5840926834004638,0.43222858571634337,0.49359041579605806,51,1,Low,1,8,A
S00383,0.0,0.0,47,Reading/Writing,6,0.798980380636274,0.2237145065781568,0.558195459408984,80,1,Medium,10,4,B
S00384,0.0,1.0,46,Visual,18,0.0,0.5647003487701875,0.8252960172561288,87,1,Low,14,8,D
S00385,0.3121912745820683,0.0,6,Auditory,6,0.68682080408055,0.16483699297933208,0.6353286998888857,60,0,Low,3,8,A
S00386,0.7267991720997056,0.0,29,Kinesthetic,12,0.0,0.399739544654838,0.5585438746189283,71,1,Medium,18,10,B
S00387,0.17832184303475365,1.0,22,Visual,17,0.9807701366911447,0.0,0.07931745880650821,88,1,Medium,5,5,D
S00388,0.2663361649364333,1.0,48,Visual,16,0.585939562860153,0.562501980345747,0.5189714809402524,63,1,Medium,28,7,A
S00389,0.8561580517150985,0.0,20,Kinesthetic,13,0.0,0.3767095427546434,0.3536711903463356,61,1,Medium,19,6,C
S00390,0.4630819680903933,1.0,16,Kinesthetic,6,0.6367377061242907,0.06367377061242914,0.6132420691416239,58,0,Low,17,7,A
S00391,0.0,1.0,46,Kinesthetic,8,0.0,0.2943878784092495,0.9556860243017583,97,1,Medium,21,8,C
S00392,0.5486019281039916,1.0,29,Visual,14,0.6034621209143904,0.38621575738520997,0.4309370973233303,86,1,Low,2,5,B
S00393,0.0,1.0,17,Kinesthetic,13,0.802346328735955,0.2888446783449439,0.5223113253182823,80,0,Medium,6,5,B
S00394,0.5307259946854171,0.0,16,Kinesthetic,19,0.6486651046155097,0.4800121774154773,0.25913666307988326,100,0,High,0,4,C
S00395,0.0,0.0,23,Auditory,3,0.0,0.20116094879750737,0.9795582028031242,74,1,Medium,9,7,C
S00396,0.2954956417186882,1.0,34,Reading/Writing,10,0.6500904117811137,0.6500904117811139,0.2597060622045324,80,0,Medium,16,4,C
S00397,0.5848302933620105,1.0,9,Reading/Writing,12,0.7147925807757904,0.3716921420034111,0.09428704050348595,100,1,Medium,14,6,D
